"AUTHOR";"BORN-DIED";"TITLE";"DATE";"TECHNIQUE";"LOCATION";"URL";"FORM";"SCHOOL";"TIMEFRAME"
"GOSSART, Jan";"(b. ca. 1478, Maubeuge, d. 1532, Middelburg)";"Portrait of a Man";"1520-25";"Oil on oak panel, 57 x 46 cm";"Kimbell Art Museum, Fort Worth";"https://www.wga.hu/detail/g/gossart/06portra/10portra.jpg";"portrait";"Flemish";"1501-1550"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Young Peasant Boy";"-";"Oil on panel, 41 x 32 cm";"Private collection";"https://www.wga.hu/detail/g/greuze/youngpea.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Innocence";"c. 1790";"Oil on panel, 63 x 53 cm";"Wallace Collection, London";"https://www.wga.hu/detail/g/greuze/innocenc.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"La Polonaise (A Polish Beauty)";"c. 1765";"Oil on canvas, 45 x 38 cm";"Private collection";"https://www.wga.hu/detail/g/greuze/polonais.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"The Paralytic";"1763";"Oil on canvas, 115 x 146 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/g/greuze/filial_p.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"The Widow and Her Priest";"1784";"Oil on canvas, 128 x 161 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/g/greuze/widow_pr.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Student with a Lesson-book";"1757";"Oil on canvas, 63 x 49 cm";"National Gallery of Scotland, Edinburgh";"https://www.wga.hu/detail/g/greuze/student.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"The Hermit, or the Distributor of Rosaries";"c. 1780";"Oil on canvas, 113 x 148 cm";"Private collection";"https://www.wga.hu/detail/g/greuze/hermit.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"The Father's Curse: The Ungrateful Son";"1777";"Oil on canvas, 130 x 162 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/curse1.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Fear, Expression Head";"-";"Pastel on beige paper, 40 x 30 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/study.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Young Girl Holding an Orange";"1780s";"Oil on canvas, oval, 64 x 53 cm";"Private collection";"https://www.wga.hu/detail/g/greuze/orange.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Self-Portrait";"c. 1785";"Oil on canvas, 73 x 59 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/selfport.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Portrait of Georges Wille";"1763";"Oil on canvas, 59 x 49 cm";"Musée Jacquemart André, Paris";"https://www.wga.hu/detail/g/greuze/portwill.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Portrait of Claude-Henri Watalet";"1763";"Oil on canvas, 115 x 88 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/watalet.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Portrait of the Comtesse du Barry";"c. 1771";"Oil on canvas, 60 x 48 cm";"Private collection";"https://www.wga.hu/detail/g/greuze/dubarry.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Portrait of George Gougenot de Croissy";"c. 1758";"Oil on canvas, 81 x 64 cm";"Musées Royaux des Beaux-Arts, Brussels";"https://www.wga.hu/detail/g/greuze/gougenot.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"L'Accordée de Village";"1761";"Oil on canvas, 92 x 117 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/accord.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Portrait of Joseph, Model at Art Academy";"1755";"Oil on canvas, 68 x 58 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/joseph.jpg";"portrait";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Indolence (La Paresseuse Italienne)";"1756";"Oil on canvas, 70 x 49 cm";"Wadsworth Atheneum, Hartford";"https://www.wga.hu/detail/g/greuze/indolenc.jpg";"genre";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"The Dead Bird";"1800";"Oil on canvas, 68 x 55 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/greuze/zdeadbir.jpg";"still-life";"French";"1751-1800"
"GREUZE, Jean-Baptiste";"(b. 1725, Tournus, d. 1805, Paris)";"Self-Portrait";"1780-85";"Pastel on paper, 55 x 43 cm";"Private collection";"https://www.wga.hu/detail/g/greuze/selfporx.jpg";"portrait";"French";"1751-1800"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Venus, Mars and Cupid";"1633";"Oil on canvas";"Pinacoteca Estense, Modena";"https://www.wga.hu/detail/g/guercino/2/venus.jpg";"mythological";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Portrait of Francesco Righetti";"1626-28";"Oil on canvas, 83 x 67 cm";"Private collection";"https://www.wga.hu/detail/g/guercino/2/righetti.jpg";"portrait";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"St William of Aquitaine Receiving the Cowl";"1620";"Oil on canvas, 349 x 231 cm";"Pinacoteca Nazionale, Bologna";"https://www.wga.hu/detail/g/guercino/0/william.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"The Flagellation of Christ";"1657";"Oil on canvas 250 x 185 cm";"Galleria Nazionale d'Arte Antica, Rome";"https://www.wga.hu/detail/g/guercino/1/flagella.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Jesus and the Samaritan Woman at the Well";"1640-41";"Oil on canvas, 116 x 156 cm";"Museo Thyssen-Bornemisza, Madrid";"https://www.wga.hu/detail/g/guercino/1/samarita.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Madonna of the Swallow";"1620";"Oil on canvas, 120 x 88 cm";"Galleria Palatina (Palazzo Pitti), Florence";"https://www.wga.hu/detail/g/guercino/2/swallow.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"St Peter Weeping before the Virgin";"1647";"Oil on canvas, 122 x 159 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/guercino/1/st_peter.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Ceiling painting (detail)";"1621";"Fresco";"Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome";"https://www.wga.hu/detail/g/guercino/3/03aurora.jpg";"mythological";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"St Augustine";"-";"Oil on canvas";"San Pietro in Vincoli, Rome";"https://www.wga.hu/detail/g/guercino/1/augusti3.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"The Liberation of St Peter";"c. 1622";"Oil on canvas, 105 x 136 cm";"Museo del Prado, Madrid";"https://www.wga.hu/detail/g/guercino/0/liberati.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"A Donor Presented to the Virgin";"1616";"Oil on canvas, 309 x 192 cm";"Musées Royaux des Beaux-Arts, Brussels";"https://www.wga.hu/detail/g/guercino/0/donorpre.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Raising of Lazarus";"c. 1619";"Oil on canvas, 199 x 233 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/guercino/0/raising.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Semiramis Called to Arms";"1645";"Oil on canvas, 130 x 152 cm";"Private collection";"https://www.wga.hu/detail/g/guercino/2/semiram.jpg";"mythological";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Hersilia Separating Romulus and Tatius";"1645";"Oil on canvas, 253 x 267 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/g/guercino/1/hersilia.jpg";"mythological";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Martyrdom of St Catherine";"1653";"Oil on canvas, 222,5 x 159 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/g/guercino/1/catherin.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Samson Captured by the Philistines";"1619";"Oil on canvas, 191 x 237 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/g/guercino/0/samson.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Christ Crowned with Thorns";"c. 1622";"Oil on copper, 28,5 x 24 cm";"Szépm?vészeti Múzeum, Budapest";"https://www.wga.hu/detail/g/guercino/0/christ.jpg";"religious";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Erminia Finds the Wounded Tancred";"1618-19";"Oil on canvas, 145,5 x 187,5 cm";"Galleria Doria Pamphilj, Rome";"https://www.wga.hu/detail/g/guercino/0/ermina.jpg";"mythological";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Lunette painting";"1621";"Fresco";"Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome";"https://www.wga.hu/detail/g/guercino/3/09aurora.jpg";"mythological";"Italian";"1601-1650"
"GUERCINO";"(b. 1591, Cento, d. 1666, Bologna)";"Ceiling painting (detail)";"1621";"Fresco";"Casino dell'Aurora, Villa Boncompagni Ludovisi, Rome";"https://www.wga.hu/detail/g/guercino/3/08aurora.jpg";"mythological";"Italian";"1601-1650"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Morning of a Young Man";"-";"Oil on wood, 40 x 53 cm";"Pushkin Museum, Moscow";"https://www.wga.hu/detail/h/hooch/2/28hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Woman and Maid in a Courtyard";"c. 1660";"Oil on canvas, 73,7 x 62,6 cm";"National Gallery, London";"https://www.wga.hu/detail/h/hooch/2/30hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Mother and Child by a Cradle";"c. 1665";"Oil on canvas, 54 x 65 cm";"Nationalmuseum, Stockholm";"https://www.wga.hu/detail/h/hooch/3/46hoocl.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Man Offering a Glass of Wine to a Woman";"c. 1653";"Oil on panel, 53 x 42 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/h/hooch/1/03hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Council Chamber in Amsterdam Town Hall";"1661-70";"Oil on canvas, 113 x 99 cm";"Museo Thyssen-Bornemisza, Madrid";"https://www.wga.hu/detail/h/hooch/3/46hoock.jpg";"interior";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Interior with a Young Couple";"1662-66";"Oil on canvas, 55 x 63 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/44hoock.jpg";"interior";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Maid with a Broom and a Pail in a Sunlit Courtyard";"1660-61";"Oil on canvas, 48 x 42 cm";"Staatliche Kunsthalle, Karlsruhe";"https://www.wga.hu/detail/h/hooch/2/31hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Paying the Hostess";"1658";"Oil on canvas, 71 x 64 cm";"Private collection";"https://www.wga.hu/detail/h/hooch/2/17hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"A Woman with a Baby in Her Lap, and a Small Child";"1658";"Oil on panel, 60 x 47 cm";"Private collection";"https://www.wga.hu/detail/h/hooch/2/20hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Mother";"c. 1660";"Oil on canvas, 53 x 61 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/h/hooch/2/29hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Man Reading a Letter to a Woman";"1670-74";"Oil on canvas, 77 x 70 cm";"The Kremer Collection";"https://www.wga.hu/detail/h/hooch/3/50hoocc.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Portrait of a Family in a Courrtyard in Delft (detail)";"1658-60";"Oil on canvas";"Akademie der bildenden Künste, Vienna";"https://www.wga.hu/detail/h/hooch/2/23hooch1.jpg";"portrait";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Card Players at a Table";"1670-74";"Oil on canvas, 107 x 93 cm";"Private collection";"https://www.wga.hu/detail/h/hooch/3/50hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Suckling Mother and Maid";"1670-75";"Oil on canvas, 64 x 76 cm";"Kunsthistorisches Museum, Vienna";"https://www.wga.hu/detail/h/hooch/3/51hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"A Woman Nursing an Infant with a Child and a Dog";"1658-60";"Oil on canvas, 68 x 56 cm";"Fine Arts Museums of San Francisco, San Francisco";"https://www.wga.hu/detail/h/hooch/2/24hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"The Card-Players";"1663-65";"Oil on canvas, 67 x 77 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/h/hooch/3/43hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"At the Linen Closet";"1665";"Oil on canvas, 72 x 77,5 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/h/hooch/3/48hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Figures Drinking in a Courtyard";"1658";"Oil on canvas, 68 x 58 cm";"National Gallery of Scotland, Edinburgh";"https://www.wga.hu/detail/h/hooch/2/15hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"Company Making Music";"-";"Oil on canvas";"Museum der Bildenden Künste, Leipzig";"https://www.wga.hu/detail/h/hooch/3/47hooch.jpg";"genre";"Dutch";"1651-1700"
"HOOCH, Pieter de";"(b. 1629, Rotterdam, d. 1684, Amsterdam)";"A Couple Playing Cards, with a Serving Woman";"c. 1670";"Oil on canvas, 69 x 58 cm";"Metropolitan Museum of Art, New York";"https://www.wga.hu/detail/h/hooch/3/50hoocb.jpg";"genre";"Dutch";"1651-1700"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Card Players";"c. 1515";"Panel, 36 x 46 cm";"Wilton House, Salisbury";"https://www.wga.hu/detail/l/leyden/1/4cardpla.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Christ Healing the Blind";"1531";"Oil on canvas transferred from wood, 115,5 x 150,5 cm";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/l/leyden/1/healing.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"St Jerome Penitent";"1515-16";"Oil on oak, 7 x 31 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/l/leyden/1/stjerome.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Self-portrait";"1509";"Oil on oak, 29 x22 cm";"Herzog Anton Ulrich-Museum, Braunschweig";"https://www.wga.hu/detail/l/leyden/1/1selfpor.jpg";"portrait";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment (central panel)";"1527";"Oil on panel, 271 x 185 cm";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud0.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Preaching in the Church";"1530";"Oil on wood, 133 x 97 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/preachin.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Fortune-Teller with a Fool";"1508-10";"Oil on panel, 24 x 30 cm";"Musée du Louvre, Paris";"https://www.wga.hu/detail/l/leyden/1/21fortun.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Worshipping of the Golden Calf";"c. 1530";"Oil on wood, 93 x 67 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/golden.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment (outside wings)";"1527";"Oil on panel, 294 x 217 cm";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud1.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Card Players";"1525";"Oil on panel, 40 x 50 cm";"Museo Thyssen-Bornemisza, Madrid";"https://www.wga.hu/detail/l/leyden/1/3cardpla.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Game of Chess";"c. 1508";"Oil on oak, 27 x 35 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/l/leyden/1/04chess.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Virgin and Child with Angels";"c. 1520";"Oil on wood, 74 x 44 cm";"Staatliche Museen, Berlin";"https://www.wga.hu/detail/l/leyden/1/virgin_c.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Virgin and Child with the Magdalen and a Donor";"1522";"Oil on wood, 51 x 68 cm";"Alte Pinakothek, Munich";"https://www.wga.hu/detail/l/leyden/1/madonna.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Temptation of St Anthony";"c. 1530";"Oil on wood, 66 x 71 cm";"Musées Royaux des Beaux-Arts, Brussels";"https://www.wga.hu/detail/l/leyden/1/santhony.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Worshipping of the Golden Calf (detail)";"c. 1530";"Oil on panel";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/golden_d.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Worshipping of the Golden Calf";"c. 1530";"Oil on wood, 93 x 67 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/leyden/1/golden_c.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Card Players";"1508-10";"Oil on panel, 56 x 70 cm";"National Gallery of Art, Washington";"https://www.wga.hu/detail/l/leyden/1/2cardpla.jpg";"genre";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment";"1527";"Oil on panel, 301 x 435 cm";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"The Last Judgment (detail)";"1527";"Oil on panel";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/leyden/1/lastjud2.jpg";"religious";"Netherlandish";"1501-1550"
"LEYDEN, Lucas van";"(b. 1494, Leiden, d. 1533, Leiden)";"Christ Healing the Blind (detail)";"1531";"Oil on canvas transferred from wood";"The Hermitage, St. Petersburg";"https://www.wga.hu/detail/l/leyden/1/healing1.jpg";"religious";"Netherlandish";"1501-1550"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"A Tronie";"1635-40";"Oil on panel, 63 x 52 cm";"Private collection";"https://www.wga.hu/detail/l/lievens/old_man4.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Prince Charles Louis with His Tutor, as Alexander Instructed by Aristotle";"1631";"Oil on canvas, 104 x 97 cm";"J. Paul Getty Museum, Los Angeles";"https://www.wga.hu/detail/l/lievens/1charles.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Rembrandt van Rijn with Gorget";"c. 1629";"Oil on panel, 57 x 44 cm";"Rijksmuseum, Amsterdam";"https://www.wga.hu/detail/l/lievens/rembrand.jpg";"portrait";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Pilate Washing his Hands";"-";"Panel";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/lievens/pilate.jpg";"religious";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"The Violin Player";"c. 1625";"Panel";"Stedelijk Museum De Lakenhal, Leiden";"https://www.wga.hu/detail/l/lievens/violin_p.jpg";"genre";"Dutch";"1601-1650"
"LIEVENS, Jan";"(b. 1607, Leiden, d. 1674, Amsterdam)";"Old Man in Oriental Garb";"1628-30";"Oil on canvas, 135 x 101 cm";"Schloss Sanssouci, Berlin";"https://www.wga.hu/detail/l/lievens/oriental.jpg";"portrait";"Dutch";"1601-1650"
